part_number,product_url
WDGI-36S-11-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-12-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-12-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-12-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-XX-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-XX-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-XX-XXXXX-AB-245-SC5-150,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-XX-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-58A-06-XXXXX-ABN-SIN-SK8-250,https://www.wachendorff-automation.com/wdgi58a/
WDGI-58A-06-XXXXX-A-R24-SK6-100,https://www.wachendorff-automation.com/wdgi58a/
WDGI-58A-06-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi58a/
WDGI-36A-08-XXXXX-ABN-SIN-SK8-VAR,https://www.wachendorff-automation.com/wdgi36a/
WDGI-36A-08-XXXXX-AB-SIN-SK8-VAR,https://www.wachendorff-automation.com/wdgi36a/
WDGI-36A-08-XXXXX-A-SIN-SK8-VAR,https://www.wachendorff-automation.com/wdgi36a/
WDGI-36A-2Z-XXXXX-ABN-SIN-SK8-VAR,https://www.wachendorff-automation.com/wdgi36a/
WDGI-36A-2Z-XXXXX-AB-SIN-SK8-VAR,https://www.wachendorff-automation.com/wdgi36a/
WDGP-36J-06-XXXXX-ABN-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36A-08-XXXXX-ABN-M14-SC8-050,https://www.wachendorff-automation.com/wdgp36a/
WDGP-36C-06-XXXXX-AB-M13-SC4-200,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36A-06-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36a/
WDGP-36A-06-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36a/
WDGP-36A-2Z-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36a/
WDGP-36A-2Z-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36a/
WDGP-36A-2Z-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36a/
WDGP-36A-08-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36a/
WDGP-36A-08-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36a/
WDGP-36C-12-XXXXX-A-N13-L3-VAR,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-4Z-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-4Z-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-4Z-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-10-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-10-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-10-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-11-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-11-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-11-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36C-12-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
